# Extended metadata for cities.csv (not used by C++ parser)
# Source: GeoNames cities1000 India subset (CC BY 4.0)
city,geoname_id,admin1_code,state,population,latitude,longitude
Talcher,1255143,21,Odisha,40841,20.949270,85.233540
Talegaon Dabhade,1255134,16,Maharashtra,56435,18.735020,73.675610
Taleigao,1255131,33,Goa,17148,15.469150,73.832850
Talen,1255130,35,Madhya Pradesh,10582,23.569490,76.728210
Talera,1254684,24,Rajasthan,7203,25.315750,75.732760
Talgram,1255127,36,Uttar Pradesh,10629,27.047530,79.648110
Talikkulam,13353536,13,Kerala,25507,10.440360,76.094830
Talikota,1255122,19,Karnataka,31693,16.473110,76.310850
Talipadi,10846189,19,Karnataka,7237,13.066480,74.854290
Taliparamba,1255121,13,Kerala,72465,12.041610,75.359270
Talkhapur Dumra,13156922,34,Bihar,7970,26.561500,85.507370
Talni,1255109,16,Maharashtra,5743,19.881760,76.473220
Talod,11184400,09,Gujarat,18298,23.351400,72.949990
Taloda,1255104,16,Maharashtra,26363,21.561280,74.212380
Taloje,1255100,16,Maharashtra,14318,19.085550,73.098370
Talpadi,10846337,19,Karnataka,9532,12.766000,74.889370
Talwandi Bhai,1255082,23,Punjab,17285,30.855840,74.929790
Talwandi Sabo,1255078,23,Punjab,20589,29.983790,75.082030
Talwara_Jammu_and_Kashmir,13353354,12,Jammu and Kashmir,5125,33.104800,74.792830
Talwara_Punjab,1255076,23,Punjab,24752,31.937600,75.886570
Tamaraikkulam,11661675,25,Tamil Nadu,12372,10.108530,77.555250
Tamarakutamkudiyiruppu,11655925,25,Tamil Nadu,11872,8.101450,77.493700
Tambaram,1255062,25,Tamil Nadu,174787,12.924600,80.127070
Tamenglong,1255056,17,Manipur,19363,25.016400,93.485450
Tamgaon,13353630,16,Maharashtra,5223,16.648370,74.299120
Tamluk,1255046,28,West Bengal,48646,22.300830,87.925930
Tammampatti,1255044,25,Tamil Nadu,21503,11.441260,78.488700
Tanakkangulam,11664560,25,Tamil Nadu,14328,9.887690,78.039700
Tanakpur,1255027,39,Uttarakhand,16905,29.074000,80.111390
Tanalur,10930101,13,Kerala,47976,10.951540,75.909610
Tanda_Uttar_Pradesh,1255024,36,Uttar Pradesh,88073,26.549530,82.658410
Tandoni,11657313,25,Tamil Nadu,53854,10.926110,78.094100
Tandur,1255004,40,Telangana,65115,17.248490,77.576980
Tangapur,13494726,40,Telangana,7704,16.395590,78.626580
Tangdhar,1254993,12,Jammu and Kashmir,9904,34.397900,73.859840
Tangellamudi,10767607,02,Andhra Pradesh,8250,16.721210,81.105170
Tangi,1254991,21,Odisha,4471,19.933330,85.400000
Tangla,11184398,03,Assam,17183,26.656930,91.913810
Tankara,1254972,09,Gujarat,10175,22.656220,70.749450
Tanr Balidih,13353419,38,Jharkhand,7982,23.668530,86.050410
Tanuku,1254953,02,Andhra Pradesh,77962,16.754380,81.681430
Taoru,1254948,10,Haryana,22599,28.211730,76.949840
Tapa,10255848,23,Punjab,23248,30.297940,75.369360
Taping,11686719,38,Jharkhand,5080,23.836850,85.494540
Tapukrah,1254933,24,Rajasthan,9471,28.110720,76.832700
Tar,10837742,34,Bihar,6123,25.395900,84.343280
Tarabha,1254925,21,Odisha,8334,20.732520,83.674430
Tarakeswar,1254912,28,West Bengal,30475,22.886050,88.013630
Taramangalam,1254910,25,Tamil Nadu,30222,11.694030,77.970350
Tarana,1254909,35,Madhya Pradesh,24908,23.333830,76.042530
Taranagar_Rajasthan,1254908,24,Rajasthan,32640,28.668600,75.032070
Taranagar_Tripura,13494746,26,Tripura,15481,23.968770,91.370810
Tarapur Pt VI,13156879,03,Assam,8753,24.851590,92.766680
Tarapur VII,13156856,03,Assam,6977,24.813080,92.782240
Tarapur_Bihar,1254899,34,Bihar,7450,25.090670,86.661970
Tarapur_Maharashtra,1254900,16,Maharashtra,7493,19.864990,72.684260
Tarichar Kalan,10524786,35,Madhya Pradesh,7674,25.411820,78.889970
Tarikere,1254880,19,Karnataka,37848,13.709540,75.813820
Tarlapalli,10916700,40,Telangana,9656,18.834480,79.490680
Tarn Taran,1254868,23,Punjab,66847,31.451910,74.927770
Tarsadi,13157137,09,Gujarat,29305,21.469960,72.952100
Tarsali,13157046,09,Gujarat,4929,22.256290,73.216700
Tasgaon,1254858,16,Maharashtra,37945,17.037000,74.601710
Tasti Tea Garden,13546250,28,West Bengal,5568,26.648180,89.146500
Tati,11626434,38,Jharkhand,12878,23.377190,85.437910
Tato,12519375,30,Arunachal Pradesh,0,28.527540,94.372490
Tattankuttai,11522111,25,Tamil Nadu,24708,11.435180,77.723690
Tattayyangarpettai,1254842,25,Tamil Nadu,12980,11.124170,78.449160
Tattihalli,10848748,19,Karnataka,3670,14.984460,75.012900
Tawang Town,1254832,30,Arunachal Pradesh,11202,27.574170,91.795000
Tayikkad,11462936,13,Kerala,6594,10.591630,76.061120
Tazhakudi,11655872,25,Tamil Nadu,8992,8.234830,77.453330
Teegalpahad,13494729,40,Telangana,12656,18.858970,79.489220
Tegheria,13156835,03,Assam,5567,26.128630,92.219430
Teghra,1254813,34,Bihar,56234,25.490430,85.940010
Tehri,1254808,39,Uttarakhand,27611,30.390860,78.480300
Tekanpur,1254798,35,Madhya Pradesh,13681,25.994010,78.283220
Tekari,1254797,34,Bihar,21324,24.942530,84.842650
Tekkalakote,1254795,19,Karnataka,26224,15.534440,76.877030
Tekkali,1254794,02,Andhra Pradesh,28631,18.605700,84.235460
Tekkumbagam,11463872,13,Kerala,10798,10.123440,76.416550
Telhara,1254787,16,Maharashtra,21146,21.026940,76.838890
Teliamura,12523317,26,Tripura,21032,23.841740,91.630300
Telkap,10834734,34,Bihar,4504,24.704770,84.009310
Tellicherry,1254780,13,Kerala,97201,11.748110,75.492900
Telo,13353431,38,Jharkhand,14274,23.817930,86.120930
Temanur,11655514,25,Tamil Nadu,12715,8.332630,77.252350
Tenambakkam,11442981,25,Tamil Nadu,13994,12.810220,79.734100
Tendukheda,1254751,35,Madhya Pradesh,14399,23.396200,79.539470
Tengampudur,11655918,25,Tamil Nadu,14538,8.115810,77.457890
Tengnoupal,11875594,17,Manipur,0,24.385500,94.147200
Teni,1254745,25,Tamil Nadu,1034724,10.011150,77.477720
Tenkanidiyur,10979599,19,Karnataka,6188,13.369070,74.709730
Tennala,10929901,13,Kerala,56546,10.993420,75.935040
Tensa,10282670,21,Odisha,4469,21.872790,85.171270
Tentirupperai,11657200,25,Tamil Nadu,4934,8.604110,77.988360
Tenu,1254735,38,Jharkhand,4533,23.725730,85.846140
Teok,1254734,03,Assam,8795,26.831970,94.416510
Teonthar,1254732,35,Madhya Pradesh,17039,24.982070,81.641940
Terdal,1254727,19,Karnataka,26411,16.493790,75.046670
Terku Kallikulam,11656625,25,Tamil Nadu,5980,8.352820,77.663700
