# City coordinates for WeatherIQ (GeoNames cities1000, India)
# Format: city,latitude,longitude
# Source: https://download.geonames.org/export/dump/cities1000.zip (CC BY 4.0)
city,latitude,longitude
Nagam,33.926370,74.791890
Nagamangala,12.819390,76.754560
Nagamangalam,10.706130,78.619030
Nagaon,26.350000,92.666670
Nagapattinam,10.763770,79.843130
Nagapur,19.158520,74.700870
Nagar Karnul,16.482100,78.324710
Nagar_Himachal_Pradesh,32.138080,77.173930
Nagar_Rajasthan,27.423970,77.099220
Nagari,13.321390,79.585570
Nagaur,27.202010,73.733940
Nagavaram,17.488620,78.602080
Nagda,23.458340,75.417590
Nagercoil,8.178990,77.432270
Nagina_Haryana,27.917170,76.982070
Nagina_Uttar_Pradesh,29.444330,78.436460
Naginimora,26.814920,94.810840
Nagireddipalli,14.270050,79.101310
Nagod,24.569240,80.588090
Nagojanahalli,12.357040,78.288580
Nagothana,18.542250,73.134930
Nagpur,21.146310,79.084910
Nagram,26.618720,81.140430
Nagri Kalan,23.816390,86.343710
Nagri_Chhattisgarh,20.346460,81.959980
Nagri_Madhya_Pradesh,23.847710,75.144330
Nagrota Bagwan,32.107210,76.376570
Nagrota_Himachal_Pradesh,32.057100,76.091390
Nagrota_Jammu_and_Kashmir,32.801060,74.913240
Nahan,30.560290,77.294260
Naharlagun,27.104670,93.695180
Nahira,26.109310,91.470450
Nahorkatiya,27.286000,95.328000
Nai-Ledri,23.177110,82.199210
Naigaon Dattapur,20.244040,76.574830
Naigarhi,24.786860,81.778680
Naihati,22.893960,88.415210
Naila,22.020740,82.566600
Naina Devi,31.306030,76.536390
Naini Tal,29.397430,79.446860
Nainpur,22.429960,80.105610
Nainwa,25.771450,75.849780
Najafgarh,28.609220,76.979820
Najibabad,29.611940,78.342740
Nakhula Grant,26.121530,92.210500
Nakkapalle,17.407920,82.716630
Nakodar,31.125860,75.475080
Nakrekal,17.162590,79.427540
Naksalbari,26.682700,88.220010
Nakur,29.919640,77.304380
Nal Khera,23.836020,76.243160
Nalagarh,31.041680,76.722850
Nalambur,13.086670,80.170280
Nalbari,26.439370,91.440410
Nalco,20.865440,85.182830
Naldurg,17.816670,76.281820
Nalgonda,17.054390,79.267070
Nalhati,24.297040,87.828990
Naliya,23.260580,68.826550
Nallakavundanpalaiyam,11.592280,78.013660
Nallampatti,11.342890,77.537210
Nallavila,8.205490,77.344390
Nallippalaiyam,11.238840,78.149480
Nalloor,8.306380,77.223980
Nallur_Tamil_Nadu,11.100300,77.391360
Nalvadi,20.757410,78.622150
Namagiripettai,11.455130,78.268180
Namakkal,11.221260,78.165240
Nambiyur,11.358110,77.321150
Nambol,24.695570,93.819740
Nambutalai,9.727660,79.007070
Namchi,27.164940,88.363800
Namli,23.461150,75.060360
Namminikara,10.432160,76.254180
Namrup,27.193950,95.319290
Namsai,27.669040,95.863950
Nanakwada,20.602870,72.922030
Nanauta,29.712150,77.417280
Nanda,19.772220,79.130860
Nandambakkam,12.977950,80.067810
Nanded,19.160230,77.314970
Nandej,22.895580,72.679160
Nandelav,21.720260,72.995960
Nandesari INA,22.406240,73.095170
Nandgad,15.577460,74.568990
Nandgaon_Maharashtra,20.306800,74.655010
Nandgaon_Uttar_Pradesh,27.711020,77.386530
Nandigama,16.771700,80.285960
Nandikotkur,15.856680,78.265690
Nandkharki,23.782300,86.192210
Nandri,26.311570,73.100870
Nandura,20.834170,76.459240
Nandurbar,21.366710,74.240510
Nandyal,15.477990,78.483600
Nangal,31.389660,76.375740
Nangal Chaudhri,27.892750,76.112070
Nangavalli,11.761890,77.890930
Nangavaram,10.869240,78.539240
Nangilickondan,12.255390,79.475080
Nangli,31.686330,74.887470
Nangli Sakrawat,28.621690,76.992300
Nangloi Jat,28.679570,77.067990
Nanguneri,8.493260,77.658060
Nanhera,30.319200,76.847980
Nani Daman,20.414310,72.832360
Nanjangud,12.117640,76.683970
Nanjikkottai,10.729250,79.142450
Nanminda,11.423250,75.823080
Nannambra,10.992110,75.907990
Nannilam,10.879330,79.610620
Nanpara,27.864590,81.500360
Nanpur,22.270230,74.527120
Naoghar,18.891670,72.985670
Napasar,27.960590,73.559130
Naraina,26.790690,75.206080
Naraingarh,30.477980,77.128040
Naraini,25.190330,80.475000
Narainpur,19.717940,81.244370
Narakal,10.038330,76.222100
Naranammalpuram,8.759850,77.739860
Naranapuram,9.450520,77.835240
Narasannapeta,18.414280,84.044630
Narasapur,16.434250,81.698450
Narasaraopet,16.234880,80.049270
Narasimhanaickenpalayam,11.117320,76.936310
Narasimharajapura,13.610750,75.512000
Narasingam,9.965800,78.183310
Narasingapuram_Andhra_Pradesh,13.607590,79.316520
Narasingapuram_Tamil_Nadu,11.603790,78.577820
Narath,11.960200,75.389310
Narauli,28.485470,78.714840
Naraura,28.201470,78.387230
Naravarikuppam,13.191330,80.184730
Narayanapuram,14.704040,77.578000
Narayanavanam,13.425650,79.588810
Narayangarh,24.270830,75.050070
Narayankher,18.034130,77.772840
Narayanpet,16.747990,77.495400
Naregal,15.573160,75.808050
Narela,28.852670,77.092880
Narendranagar,30.161730,78.287120
Nargund,15.722990,75.386660
Narharpur,20.448920,81.620040
Nari,21.772630,72.072790
Narikombu,12.884580,75.054230
Narkatiaganj,27.103830,84.461850
Narkher,21.472310,78.534150
Narmadapuram,22.747470,77.727360
Narnaul,28.044440,76.108330
Narnaund,29.220470,76.142780
Naroda,23.070410,72.657020
Naroli,20.273540,72.941670
Narot Mehra,32.267260,75.564690
Narra,23.781700,86.100720
Narsala,21.089730,79.135860
Narsampet,17.927860,79.892270
Narsapuram,18.100440,78.880210
Narsimhapur,22.949360,79.183570
Narsingarh,23.909670,91.250840
Narsinghgarh,23.707580,77.093190
Narsingi_Telangana,17.390170,78.356930
Narsipatnam,17.667090,82.612450
Narwana,29.599030,76.119270
Narwar,25.643900,77.912900
Naryanpur,26.950100,93.857660
Nashik,19.997270,73.790960
Nasirabad,26.304730,74.733640
Nasiyanur,11.338140,77.640820
Naspur,18.845770,79.461650
Nasriganj,25.051400,84.328390
Nasrullahganj,22.683700,77.270690
Nasvadi,22.045250,73.731610
Natathara,10.509190,76.259050
Nateputa,17.898950,74.752220
Natham,10.227760,78.229690
Nathampannai,10.409340,78.791760
Nathdwara,24.938050,73.823920
Nattakam,9.545330,76.514140
Nattalam,8.279610,77.234550
Nattappettai,12.818710,79.749250
Nattarampalli,12.592030,78.511630
Nattarasankottai,9.869050,78.553050
Naubaisa Goan,26.795520,94.215910
Naubasta,24.563980,81.184980
Naubatpur,25.498560,84.960840
Naugachhia,25.388070,87.099060
Naurhiya,24.206880,82.565470
Naushahra,33.157120,74.240120
Nautan,26.720280,84.475380
Nautanwa,27.427520,83.417890
Nava Bhildi,24.190670,72.005930
Navadwip,23.406700,88.368610
Navalgund,15.558770,75.353050
Navalpattu,10.750510,78.776260
Navalur,12.844820,80.226460
Navapur,21.161570,73.793990
Navelim_Goa,15.533330,73.983330
Navi Mumbai,19.036810,73.015820
Navkawada,19.919920,79.107650
Navoor,12.890960,75.084820
Navsari,20.942370,72.924670
Nawa,27.019500,75.002260
Nawabganj_Uttar_Pradesh,26.931290,81.198410
Nawada,24.886700,85.543640
Nawagarh,21.900830,81.613460
Nawalgarh,27.851610,75.273840
Nawanshahr_Jammu_and_Kashmir,32.765050,74.527720
Nawanshahr_Punjab,31.124500,76.116130
Nawapara,20.971730,81.858840
Naya Baradwar,22.010130,82.817700
Naya Bazar,27.130820,88.239720
Naya Gaon,30.775150,76.793080
Nayabazar,27.146670,88.279750
Nayagarh,20.128820,85.096260
Nayanakulam,9.961150,78.137150
Nayudupet,13.907420,79.894650
Nazarathpettai,13.046940,80.079770
Nazareth,8.561020,77.972140
Nazira,26.916490,94.736110
Neb Sarai,28.508410,77.200630
Nedumangad,8.602670,77.001390
Nedumbassery,10.156460,76.401670
Nedumpana,8.907960,76.692980
Nedumpura,10.732790,76.264370
Neduva,11.056690,75.866850
Needamangalam,10.773780,79.418750
Neelagiri,10.759430,79.093370
Neelankarai,12.949500,80.259200
Neem ka Thana,27.739760,75.786520
Neemrana,27.991930,76.385430
Neemuch,24.476390,74.862410
Nelamangala,13.099780,77.393640
Nellikkuppam,11.775540,79.670160
Nellimarla,18.156190,83.447270
Nellore,14.449920,79.986970
Nelluvayi,10.680690,76.182030
Nemili,12.978330,79.617220
Nepanagar,21.453800,76.393350
Ner,20.489710,77.866320
Neral,19.024750,73.316880
Nerinjippettai,11.654330,77.758620
Nerkunram,13.061940,80.209440
Nerul,15.510310,73.780870
Nerupperichchal,11.161050,77.373980
Net,25.585250,75.570880
Neturhat,23.474570,84.267800
New Bongaigaon Railway Colony,26.477160,90.535980
New Delhi,28.621370,77.214800
Newa Talai,24.352170,73.747960
Neykkarappatti_Tamil_Nadu,11.622500,78.105790
Neykuppai,10.221400,78.536020
Neyveli,11.608770,79.499400
Neyyattinkara,8.398540,77.085860
Neyyur,8.198290,77.303790
Ngur,23.537980,93.373200
Nichlaul,27.312470,83.725300
Nidadavole,16.905720,81.672220
Nidanpur Pt-II,26.023310,90.303750
Nihalpur Simba,32.623610,74.781940
Nihtaur,29.324160,78.387240
Nilagiri,21.462350,86.767940
Nilaiyur,9.857210,78.059760
Nilakottai,10.165000,77.850240
Nilambur_Kerala,11.272710,76.225710
Nilambur_Tamil_Nadu,11.059000,77.083830
Nilanga,18.116750,76.752790
Nildoh,21.110750,78.989150
Nileshwar,12.259530,75.135200
Nilithi,28.652010,77.056440
Nilokheri,29.836710,76.931910
Nilpur,30.468890,76.579720
Nimach,24.459490,74.866250
Nimaj,26.149950,74.000940
Nimaparha,20.057560,86.004360
Nimbahera,24.621660,74.679990
Nimbhora Budrukh,21.048630,75.841900
Ningthoukhong,24.571730,93.764060
Nipani,16.399000,74.382850
Niramargar,12.885680,74.915100
Nirmal,19.096850,78.344070
Nirmali,26.313970,86.585370
Nirsa,23.784380,86.706920
Nisang,29.692290,76.754640
Nithari,28.704890,77.052850
Nivari,25.349110,78.799740
Niwai,26.360730,75.918360
Niwari,28.876110,77.538200
Niwas,23.045740,80.444690
Niz - Mankata,27.464170,94.921300
Niz Katigorah Pt III,24.877330,92.570030
Niz-Bahjani,26.380590,91.415880
Niz-Hajo,26.249420,91.524300
Nizamabad_Telangana,18.671540,78.098800
Nizamabad_Uttar_Pradesh,26.052950,83.057870
Nizampur,21.112770,74.330670
No.2 Goreswar,26.530620,91.725100
Noamundi,22.160940,85.504160
Nohan,31.034330,76.570990
Nohar,29.182920,74.770640
Nohsa,25.565280,85.055990
Noida,28.580000,77.330000
Nokha_Bihar,25.104790,84.116200
Nokha_Rajasthan,27.561550,73.471410
Nongpoh,25.902300,91.876940
Nongstoin,25.517040,91.264840
Nongthymmai,25.563700,91.906400
Nongumlong,25.564360,91.831200
Noria,32.520950,74.798450
North Guwahati,26.197490,91.720200
North Lakhimpur,27.235170,94.103570
North Vanlaiphai,23.132270,93.065320
Nowangabra,34.362090,73.845300
Nowgong,25.061360,79.441250
Nowrangapur,19.231140,82.548260
Nowrozabad,23.352190,80.980600
Nowsolia Gaon,26.730840,94.186010
Nua,28.043880,75.271890
Nuahata,20.835860,85.234110
Nuapatna,20.446230,85.469050
Nuh,28.102960,77.001440
Numaligarh,26.622490,93.722250
Numaligarh Refinery Township,26.588520,93.744260
Nurmahal,31.096620,75.593860
Nurpur Kalan,31.166670,76.483330
Nurpur_Bihar,25.424050,86.043530
Nurpur_Himachal_Pradesh,32.301500,75.884810
Nurpur_Uttar_Pradesh,29.149560,78.408400
Nuvem,15.317380,73.938730
Nuzvid,16.788540,80.845930
Nyamti,14.148690,75.576410
O.C.L. Industrial Township,22.205560,84.591640
Obra_Bihar,24.891030,84.374230
Obra_Uttar_Pradesh,24.418630,82.987970
Ochira,9.134780,76.511690
Od,22.621040,73.117250
Odagaon,20.016250,84.987190
Odaipatti,9.832310,77.443290
Odaiyakulam,10.567890,76.910470
Oddanchathiram,10.480130,77.749770
Odlabari,26.836440,88.629430
Odugattur,12.767930,78.883040
Oinam,24.688960,93.812920
Ojwah,28.569380,76.908400
Okha,22.467560,69.070020
Okni,24.000110,85.354770
Olagadam,11.565580,77.642840
Olavanna,11.218360,75.832480
Olpad,21.336490,72.751610
Omalur,11.740990,78.045590
Omkareshwar,22.242450,76.150440
Onda,15.556350,74.058480
Ongallur-I,10.802680,76.218550
Ongallur-II,10.789740,76.218980
Ongole,15.503570,80.044540
Ooty,11.413400,76.695210
Orai,25.990230,79.453340
Oran,25.368820,80.742300
Orathanadu,10.623240,79.254940
Orchha,25.351920,78.640330
Ordnance Factory Itarsi,22.573300,77.865290
Orgao,15.513970,73.959390
Orikkai,12.801640,79.711060
Orla,23.722610,85.488620
Orumanayur,10.570070,76.029120
Orvad,20.452690,72.920240
Osmania University,17.412860,78.526330
Othukkungal,11.028300,76.029030
Ottaikkalmantapam,10.882680,76.994260
Ottakkadai,9.957950,78.188630
Ottapalam,10.773500,76.377580
Ottapparai,11.178300,77.581190
Ottappatti,9.896020,78.089600
Outabgarh,28.801030,76.961630
Ovari Paravarnattam,8.277410,77.891460
Ozar,20.094730,73.928160
P. J. Cholapuram,10.905680,78.279240
Pachchal,12.511150,78.555240
Pachgaon,16.660240,74.227350
Pachmarhi,22.467910,78.433120
Pachor,23.709820,76.733870
Pachora,20.667270,75.353050
Pachperwa,27.512340,82.642970
Pacode,8.335200,77.213610
Padaivedu,11.440120,77.808940
Padam,33.466590,76.884880
Padampur_Odisha,20.999320,83.063250
Padampur_Rajasthan,29.708850,73.625390
Paddhari,22.436540,70.601620
Padghe,19.366950,73.175810
Padiyam,10.452600,76.103000
Padiyanallur,13.200370,80.176060
Padmabil,26.436330,89.963440
Padmanabhapuram,8.244620,77.325810
Padmapur,21.000000,83.066670
Padoli,19.999730,79.262330
Padra,22.239800,73.084510
Padrauna,26.904030,83.980870
Padri,26.164480,85.912430
Pahalgam,34.015920,75.318990
Paharpur,24.758980,84.968120
Pahasu,28.172200,78.063760
Paikpara,24.771210,87.922510
Pail,30.721310,76.060460
Painkulam,8.260230,77.173960
Paippad,9.424620,76.584810
Paithan,19.475060,75.385580
Paiyur,12.670700,79.302410
Pakala,13.449030,79.114930
Pakhanjur,20.032540,80.621090
Pakhar,27.117430,76.910910
Pakhi Khanauri,29.842740,76.113720
Pakridayal,26.562710,85.045200
Pakur,24.639250,87.842390
Pal Lahara,21.433540,85.191840
Pal_Gujarat,22.211730,70.759120
Pal_Maharashtra,21.361760,75.901250
Palachaurai,22.200280,78.659180
Palackattumala,9.743560,76.629400
Palai,9.713060,76.683310
Palaiyam,10.725610,78.135380
Palaiyampatti,9.539210,78.098430
Palaj,23.221050,72.701320
Palakkad,10.773190,76.653660
Palakkodu,12.306960,78.070220
Palakollu,16.516700,81.730000
Palakurthy,18.716530,79.381460
Palamedu,10.105010,78.113360
Palampur,32.114530,76.556810
Palangarai,11.197820,77.305830
Palani,10.450340,77.520900
Palanisettipatti,9.999760,77.464070
Palanpur,24.171280,72.438270
Palappallam,8.209460,77.247610
Palari,21.536330,82.158640
Palasa,18.772570,84.410120
Palasbari,26.123880,91.539740
Palavakkam,12.953500,80.257200
Palavansathu,12.893060,79.134450
Palayad,11.550510,75.628870
Palda,22.680040,75.893910
Palej,21.915470,73.078890
Palera,25.020130,79.228180
Palghar,19.696930,72.765430
Pali_Chhattisgarh,22.377500,82.325880
Pali_Madhya_Pradesh,23.364530,81.043740
Pali_Maharashtra,18.537970,73.222180
Pali_Rajasthan,25.772760,73.323350
Pali_Uttar_Pradesh,24.491880,78.416170
Palia Kalan,28.432050,80.581370
Palidevad,19.000600,73.133810
Palitana,21.525190,71.823090
Paliyad,22.257570,71.560240
Palkonda,18.603740,83.755680
Palladam,10.991750,77.286330
Pallappalaiyam,10.995060,77.084490
Pallappatti,10.720570,77.879510
Pallattur,10.146090,78.803090
Pallavaram,12.967960,80.150250
Palle,15.466670,74.083330
Pallevada,16.577900,81.294630
Pallichal,8.449760,77.025730
Pallikal,11.137230,75.925750
Pallikaranai,12.937700,80.215300
Pallikere,12.405980,75.039730
Pallikonda,12.905180,78.942700
Pallikunnu,11.889930,75.356520
Pallipalayam,11.365230,77.762350
Pallipattu,13.338600,79.444890
Pallippadai,11.409600,79.707440
Pallippatti,11.939900,78.401610
Pallippattu,12.478500,78.545950
Pallipuram,9.755020,76.357240
Palmaner,13.200000,78.747250
Palod,21.384650,72.958370
Paloncha,17.601840,80.705090
Paloor,8.242680,77.236450
Palsud,21.826200,74.969080
Palugal,8.353620,77.185900
Paluru,19.466670,85.133330
Paluvai,10.578260,76.055350
Palwal,28.144690,77.325460
Palwal Rural,28.145550,77.351320
Palwancha,17.581520,80.676510
Pamban,9.279040,79.210860
Pammal,12.975000,80.134720
Pampur,34.015150,74.918950
Pamuru,15.096330,79.411740
Panachikkad,9.529740,76.540620
Panagar,23.285390,79.995090
Panaikulam,9.375650,78.954020
Panakkudi,8.322000,77.577110
Panamaram,11.740140,76.073690
Panamarattuppatti,11.562030,78.164890
Panangad,10.272840,76.174750
Panapakkam,12.921020,79.566320
Panara,22.205680,78.550930
Panayattur Vadakkumbhagam,8.954570,76.618500
Panchet,23.688050,86.757360
Panchgani,17.924490,73.800800
Panchkula,30.694610,76.850400
Panchla,22.536650,88.137850
Pandamangalam,11.103310,77.967030
Pandaria,22.224950,81.409940
Pandatarai,22.187140,81.328150
Pandavarmangalam,9.153320,77.881750
Pandhana,21.698160,76.224870
Pandharkawada,20.021080,78.546280
Pandharpur,17.679240,75.330980
Pandhurna,21.595560,78.526280
Pandit Deen Dayal Upadhyaya Nagar,25.283070,83.119680
Pandoh,31.669020,77.053590
Pandua,23.074920,88.286370
Pangala,13.250000,74.750000
Pangin,28.210220,94.988730
Panhala,16.812100,74.110070
Panihati,22.690890,88.374040
Panipat,29.387470,76.968250
Panipat Taraf Ansar,29.412230,76.954700
Panipat Taraf Makhdum Zadgan,29.416070,76.988310
Panipat Taraf Rajputan,29.360890,76.942580
Panisagar,24.254530,92.148600
Panjim,15.495740,73.826240
Pankhedi,23.347110,76.836310
Panna,24.720940,80.187720
Pannaikadu,10.279280,77.628490
Pannaipuram,9.865810,77.283570
Panniyannur,11.748590,75.575580
Panoor,11.759380,75.578350
Panpuli,9.021400,77.250180
Panrra,23.800240,86.722750
Panruti,11.776620,79.552690
Pansemal,21.659810,74.699370
Panth Piplia,24.195110,75.006030
Pantheeramkavu,11.230520,75.851780
Panvel,18.988780,73.110130
Paonta Sahib,30.436660,77.624620
Papampeta,14.685530,77.578000
Papanasam,10.926870,79.270560
Paparhahandi,19.333330,82.516670
Papireddippatti,11.917740,78.368650
Pappakurichchi,10.813660,78.748130
Papparapatti,12.220860,78.059200
Pappinissheri,11.956550,75.340340
Pappinivattom,10.293720,76.158350
Paprawat,28.588180,76.978850
Par,24.207260,78.150470
Parabada,23.597740,72.949010
Paradip Garh,20.316410,86.608500
Parakad,10.500490,76.154030
Paralakhemundi,18.776190,84.095040
Paralam,10.459080,76.194180
Paramagudi,9.546330,78.590700
Paramathi Velur,11.191600,77.956300
Paramati,11.154360,78.021340
Paranda,18.263210,75.463160
Parangipettai,11.491170,79.760530
Parappukkara,10.400530,76.249320
Parappur,11.012130,75.994710
Parasgaon,19.862240,81.640410
Parasia,22.191300,78.759040
Parassala,8.338690,77.154220
Paratdiha,24.163800,86.307000
Paravai,9.964530,78.066700
Paravur Tekkumbhagam,8.794700,76.667980
Parbatipur,22.662500,88.222220
Parbhani,19.268550,76.770810
Pardi,20.508700,72.945690
Pardi Kanade,21.093920,72.877380
Pardi Parnera,20.570890,72.950600
Pardi Sondhpur,20.619920,72.940050
Pareo,25.558190,84.801700
Paria,25.281170,86.580620
Parichha,25.507890,78.759540
Parichhatgarh,28.978410,77.934220
Pariswani,34.060200,74.486000
Pariyapuram,11.016670,75.866670
Pariyaram,12.058760,75.324760
Parli Vaijnath,18.850570,76.531630
Parlli Part,26.099490,91.540260
Parnera,20.561010,72.948460
Parol,32.345980,75.434410
Parola,20.880980,75.119370
Parpori,21.586900,81.207830
Parshadepur,26.073540,81.492070
Partabpur_Chhattisgarh,23.485140,83.210060
Partabpur_Madhya_Pradesh,21.834260,75.637280
Partapur,23.592760,74.173960
Partibanur,9.585500,78.454520
Partur,19.599250,76.215410
Parur,10.147700,76.230000
Parva I,22.085560,92.646580
Parvatipuram,18.783920,83.425690
Parvatsar,26.886040,74.766020
Parwanoo,30.837160,76.961430
Parxem,15.675120,73.779910
Pasan_Chhattisgarh,22.844120,82.198230
Pasan_Madhya_Pradesh,23.164850,81.928590
Pasaur,28.572920,76.775880
Pasighat,28.066310,95.326780
Pasthal,19.820180,72.729590
Pasur,11.230420,77.860710
Pat,23.540870,75.916900
Pataliputra Housing Colony,25.626790,85.107110
patamda,24.300000,85.416670
Patamundai,20.578060,86.560630
Patan_Chhattisgarh,21.033330,81.533330
Patan_Gujarat,23.850700,72.129630
Patan_Madhya_Pradesh,23.286360,79.689620
Patan_Maharashtra,17.375130,73.901430
Patancheru,17.533340,78.264500
Pataudi,28.325470,76.778580
Patdi,23.196020,71.791710
Patha Deosar,33.634010,75.071860
Pathalgaon,22.556560,83.463550
Pathanamthitta,9.266670,76.783330
Pathankot,32.274840,75.652870
Pathar,19.642130,85.167360
